week,season,team,win,age,out,win_perc,lag_win_perc
15,2016,Cincinnati Bengals,0,26.066376496191513,8,0.375,0.75
16,2016,Cincinnati Bengals,0,26.066376496191513,10,0.375,0.75
17,2016,Cincinnati Bengals,1,26.066376496191513,12,0.375,0.75
1,2017,Cincinnati Bengals,0,25.434475806451612,7,0.4375,0.375
2,2017,Cincinnati Bengals,0,25.434475806451612,8,0.4375,0.375
3,2017,Cincinnati Bengals,0,25.434475806451612,8,0.4375,0.375
4,2017,Cincinnati Bengals,1,25.434475806451612,8,0.4375,0.375
5,2017,Cincinnati Bengals,1,25.434475806451612,7,0.4375,0.375
7,2017,Cincinnati Bengals,0,25.434475806451612,9,0.4375,0.375
8,2017,Cincinnati Bengals,1,25.434475806451612,10,0.4375,0.375
9,2017,Cincinnati Bengals,0,25.434475806451612,9,0.4375,0.375
10,2017,Cincinnati Bengals,0,25.434475806451612,10,0.4375,0.375
11,2017,Cincinnati Bengals,1,25.434475806451612,10,0.4375,0.375
12,2017,Cincinnati Bengals,1,25.434475806451612,9,0.4375,0.375
13,2017,Cincinnati Bengals,0,25.434475806451612,10,0.4375,0.375
14,2017,Cincinnati Bengals,0,25.434475806451612,13,0.4375,0.375
15,2017,Cincinnati Bengals,0,25.434475806451612,14,0.4375,0.375
16,2017,Cincinnati Bengals,1,25.434475806451612,13,0.4375,0.375
17,2017,Cincinnati Bengals,1,25.434475806451612,14,0.4375,0.375
1,2018,Cincinnati Bengals,1,25.18900675024108,7,0.375,0.4375
2,2018,Cincinnati Bengals,1,25.18900675024108,8,0.375,0.4375
3,2018,Cincinnati Bengals,0,25.18900675024108,10,0.375,0.4375
4,2018,Cincinnati Bengals,1,25.18900675024108,9,0.375,0.4375
5,2018,Cincinnati Bengals,1,25.18900675024108,9,0.375,0.4375
6,2018,Cincinnati Bengals,0,25.18900675024108,11,0.375,0.4375
7,2018,Cincinnati Bengals,0,25.18900675024108,11,0.375,0.4375
8,2018,Cincinnati Bengals,1,25.18900675024108,13,0.375,0.4375
10,2018,Cincinnati Bengals,0,25.18900675024108,15,0.375,0.4375
11,2018,Cincinnati Bengals,0,25.18900675024108,14,0.375,0.4375
12,2018,Cincinnati Bengals,0,25.18900675024108,17,0.375,0.4375
13,2018,Cincinnati Bengals,0,25.18900675024108,18,0.375,0.4375
14,2018,Cincinnati Bengals,0,25.18900675024108,19,0.375,0.4375
15,2018,Cincinnati Bengals,1,25.18900675024108,17,0.375,0.4375
16,2018,Cincinnati Bengals,0,25.18900675024108,18,0.375,0.4375
17,2018,Cincinnati Bengals,0,25.18900675024108,20,0.375,0.4375
1,2019,Cincinnati Bengals,0,25.498936170212765,8,0.125,0.375
2,2019,Cincinnati Bengals,0,25.498936170212765,7,0.125,0.375
3,2019,Cincinnati Bengals,0,25.498936170212765,11,0.125,0.375
4,2019,Cincinnati Bengals,0,25.498936170212765,10,0.125,0.375
5,2019,Cincinnati Bengals,0,25.498936170212765,8,0.125,0.375
6,2019,Cincinnati Bengals,0,25.498936170212765,10,0.125,0.375
7,2019,Cincinnati Bengals,0,25.498936170212765,12,0.125,0.375
8,2019,Cincinnati Bengals,0,25.498936170212765,11,0.125,0.375
10,2019,Cincinnati Bengals,0,25.498936170212765,11,0.125,0.375
11,2019,Cincinnati Bengals,0,25.498936170212765,11,0.125,0.375
12,2019,Cincinnati Bengals,0,25.498936170212765,10,0.125,0.375
13,2019,Cincinnati Bengals,1,25.498936170212765,10,0.125,0.375
14,2019,Cincinnati Bengals,0,25.498936170212765,12,0.125,0.375
15,2019,Cincinnati Bengals,0,25.498936170212765,13,0.125,0.375
16,2019,Cincinnati Bengals,0,25.498936170212765,14,0.125,0.375
17,2019,Cincinnati Bengals,1,25.498936170212765,13,0.125,0.375
1,2016,Cleveland Browns,0,24.820388349514563,7,0.0625,0.1875
2,2016,Cleveland Browns,0,24.820388349514563,7,0.0625,0.1875
3,2016,Cleveland Browns,0,24.820388349514563,13,0.0625,0.1875
4,2016,Cleveland Browns,0,24.820388349514563,14,0.0625,0.1875
5,2016,Cleveland Browns,0,24.820388349514563,13,0.0625,0.1875
6,2016,Cleveland Browns,0,24.820388349514563,15,0.0625,0.1875
7,2016,Cleveland Browns,0,24.820388349514563,15,0.0625,0.1875
8,2016,Cleveland Browns,0,24.820388349514563,14,0.0625,0.1875
9,2016,Cleveland Browns,0,24.820388349514563,11,0.0625,0.1875
10,2016,Cleveland Browns,0,24.820388349514563,12,0.0625,0.1875
11,2016,Cleveland Browns,0,24.820388349514563,12,0.0625,0.1875
12,2016,Cleveland Browns,0,24.820388349514563,13,0.0625,0.1875
14,2016,Cleveland Browns,0,24.820388349514563,12,0.0625,0.1875
15,2016,Cleveland Browns,0,24.820388349514563,12,0.0625,0.1875
16,2016,Cleveland Browns,1,24.820388349514563,13,0.0625,0.1875
17,2016,Cleveland Browns,0,24.820388349514563,14,0.0625,0.1875
1,2017,Cleveland Browns,0,24.202898550724637,8,0.0,0.0625
2,2017,Cleveland Browns,0,24.202898550724637,9,0.0,0.0625
3,2017,Cleveland Browns,0,24.202898550724637,12,0.0,0.0625
4,2017,Cleveland Browns,0,24.202898550724637,12,0.0,0.0625
5,2017,Cleveland Browns,0,24.202898550724637,11,0.0,0.0625
6,2017,Cleveland Browns,0,24.202898550724637,11,0.0,0.0625
7,2017,Cleveland Browns,0,24.202898550724637,12,0.0,0.0625
8,2017,Cleveland Browns,0,24.202898550724637,13,0.0,0.0625
10,2017,Cleveland Browns,0,24.202898550724637,12,0.0,0.0625
11,2017,Cleveland Browns,0,24.202898550724637,12,0.0,0.0625
12,2017,Cleveland Browns,0,24.202898550724637,16,0.0,0.0625
13,2017,Cleveland Browns,0,24.202898550724637,15,0.0,0.0625
14,2017,Cleveland Browns,0,24.202898550724637,16,0.0,0.0625
15,2017,Cleveland Browns,0,24.202898550724637,16,0.0,0.0625
16,2017,Cleveland Browns,0,24.202898550724637,17,0.0,0.0625
17,2017,Cleveland Browns,0,24.202898550724637,15,0.0,0.0625
1,2018,Cleveland Browns,0,25.066047471620227,5,0.4375,0.0
2,2018,Cleveland Browns,0,25.066047471620227,6,0.4375,0.0
3,2018,Cleveland Browns,1,25.066047471620227,6,0.4375,0.0
4,2018,Cleveland Browns,0,25.066047471620227,4,0.4375,0.0
5,2018,Cleveland Browns,1,25.066047471620227,5,0.4375,0.0
6,2018,Cleveland Browns,0,25.066047471620227,8,0.4375,0.0
7,2018,Cleveland Browns,0,25.066047471620227,10,0.4375,0.0
8,2018,Cleveland Browns,0,25.066047471620227,9,0.4375,0.0
9,2018,Cleveland Browns,0,25.066047471620227,10,0.4375,0.0
10,2018,Cleveland Browns,1,25.066047471620227,10,0.4375,0.0
12,2018,Cleveland Browns,1,25.066047471620227,9,0.4375,0.0
13,2018,Cleveland Browns,0,25.066047471620227,10,0.4375,0.0
14,2018,Cleveland Browns,1,25.066047471620227,12,0.4375,0.0
15,2018,Cleveland Browns,1,25.066047471620227,13,0.4375,0.0
16,2018,Cleveland Browns,1,25.066047471620227,13,0.4375,0.0
17,2018,Cleveland Browns,0,25.066047471620227,12,0.4375,0.0
1,2019,Cleveland Browns,0,25.217716115261474,4,0.375,0.4375
2,2019,Cleveland Browns,1,25.217716115261474,9,0.375,0.4375
3,2019,Cleveland Browns,0,25.217716115261474,13,0.375,0.4375
4,2019,Cleveland Browns,1,25.217716115261474,10,0.375,0.4375
5,2019,Cleveland Browns,0,25.217716115261474,10,0.375,0.4375
6,2019,Cleveland Browns,0,25.217716115261474,8,0.375,0.4375
8,2019,Cleveland Browns,0,25.217716115261474,9,0.375,0.4375
9,2019,Cleveland Browns,0,25.217716115261474,9,0.375,0.4375
10,2019,Cleveland Browns,1,25.217716115261474,9,0.375,0.4375
11,2019,Cleveland Browns,1,25.217716115261474,8,0.375,0.4375
12,2019,Cleveland Browns,1,25.217716115261474,7,0.375,0.4375
13,2019,Cleveland Browns,0,25.217716115261474,7,0.375,0.4375
14,2019,Cleveland Browns,1,25.217716115261474,10,0.375,0.4375
15,2019,Cleveland Browns,0,25.217716115261474,8,0.375,0.4375
16,2019,Cleveland Browns,0,25.217716115261474,8,0.375,0.4375
17,2019,Cleveland Browns,0,25.217716115261474,9,0.375,0.4375
1,2016,Dallas Cowboys,0,26.0,8,0.8125,0.25
2,2016,Dallas Cowboys,1,26.0,8,0.8125,0.25
3,2016,Dallas Cowboys,1,26.0,9,0.8125,0.25
4,2016,Dallas Cowboys,1,26.0,12,0.8125,0.25
5,2016,Dallas Cowboys,1,26.0,11,0.8125,0.25
6,2016,Dallas Cowboys,1,26.0,12,0.8125,0.25
8,2016,Dallas Cowboys,1,26.0,9,0.8125,0.25
9,2016,Dallas Cowboys,1,26.0,8,0.8125,0.25
10,2016,Dallas Cowboys,1,26.0,9,0.8125,0.25
11,2016,Dallas Cowboys,1,26.0,10,0.8125,0.25
12,2016,Dallas Cowboys,1,26.0,10,0.8125,0.25
13,2016,Dallas Cowboys,1,26.0,11,0.8125,0.25
14,2016,Dallas Cowboys,0,26.0,10,0.8125,0.25
15,2016,Dallas Cowboys,1,26.0,10,0.8125,0.25
16,2016,Dallas Cowboys,1,26.0,11,0.8125,0.25
17,2016,Dallas Cowboys,0,26.0,12,0.8125,0.25
1,2017,Dallas Cowboys,1,25.515,8,0.5625,0.8125
2,2017,Dallas Cowboys,0,25.515,9,0.5625,0.8125
3,2017,Dallas Cowboys,1,25.515,10,0.5625,0.8125
4,2017,Dallas Cowboys,0,25.515,11,0.5625,0.8125
5,2017,Dallas Cowboys,0,25.515,9,0.5625,0.8125
7,2017,Dallas Cowboys,1,25.515,8,0.5625,0.8125
8,2017,Dallas Cowboys,1,25.515,9,0.5625,0.8125
9,2017,Dallas Cowboys,1,25.515,10,0.5625,0.8125
10,2017,Dallas Cowboys,0,25.515,12,0.5625,0.8125
11,2017,Dallas Cowboys,0,25.515,10,0.5625,0.8125
12,2017,Dallas Cowboys,0,25.515,7,0.5625,0.8125
13,2017,Dallas Cowboys,1,25.515,8,0.5625,0.8125
14,2017,Dallas Cowboys,1,25.515,10,0.5625,0.8125
15,2017,Dallas Cowboys,1,25.515,10,0.5625,0.8125
16,2017,Dallas Cowboys,0,25.515,11,0.5625,0.8125
17,2017,Dallas Cowboys,1,25.515,12,0.5625,0.8125
1,2018,Dallas Cowboys,0,25.091244239631337,5,0.625,0.5625
2,2018,Dallas Cowboys,1,25.091244239631337,6,0.625,0.5625
3,2018,Dallas Cowboys,0,25.091244239631337,4,0.625,0.5625
4,2018,Dallas Cowboys,1,25.091244239631337,5,0.625,0.5625
5,2018,Dallas Cowboys,0,25.091244239631337,7,0.625,0.5625
6,2018,Dallas Cowboys,1,25.091244239631337,8,0.625,0.5625
7,2018,Dallas Cowboys,0,25.091244239631337,8,0.625,0.5625
9,2018,Dallas Cowboys,0,25.091244239631337,11,0.625,0.5625
10,2018,Dallas Cowboys,1,25.091244239631337,9,0.625,0.5625
11,2018,Dallas Cowboys,1,25.091244239631337,11,0.625,0.5625
12,2018,Dallas Cowboys,1,25.091244239631337,11,0.625,0.5625
13,2018,Dallas Cowboys,1,25.091244239631337,9,0.625,0.5625
14,2018,Dallas Cowboys,1,25.091244239631337,8,0.625,0.5625
15,2018,Dallas Cowboys,0,25.091244239631337,8,0.625,0.5625
16,2018,Dallas Cowboys,1,25.091244239631337,9,0.625,0.5625
17,2018,Dallas Cowboys,1,25.091244239631337,7,0.625,0.5625
1,2019,Dallas Cowboys,1,25.69054441260745,13,0.5,0.625
2,2019,Dallas Cowboys,1,25.69054441260745,12,0.5,0.625
3,2019,Dallas Cowboys,1,25.69054441260745,14,0.5,0.625
4,2019,Dallas Cowboys,0,25.69054441260745,12,0.5,0.625
5,2019,Dallas Cowboys,0,25.69054441260745,11,0.5,0.625
6,2019,Dallas Cowboys,0,25.69054441260745,12,0.5,0.625
7,2019,Dallas Cowboys,1,25.69054441260745,10,0.5,0.625
9,2019,Dallas Cowboys,1,25.69054441260745,11,0.5,0.625
10,2019,Dallas Cowboys,0,25.69054441260745,10,0.5,0.625
11,2019,Dallas Cowboys,1,25.69054441260745,12,0.5,0.625
12,2019,Dallas Cowboys,0,25.69054441260745,13,0.5,0.625
13,2019,Dallas Cowboys,0,25.69054441260745,14,0.5,0.625
14,2019,Dallas Cowboys,0,25.69054441260745,16,0.5,0.625
15,2019,Dallas Cowboys,1,25.69054441260745,13,0.5,0.625
16,2019,Dallas Cowboys,0,25.69054441260745,15,0.5,0.625
17,2019,Dallas Cowboys,1,25.69054441260745,19,0.5,0.625
1,2016,Denver Broncos,1,25.482576557550157,7,0.5625,0.75
2,2016,Denver Broncos,1,25.482576557550157,5,0.5625,0.75
3,2016,Denver Broncos,1,25.482576557550157,5,0.5625,0.75
4,2016,Denver Broncos,1,25.482576557550157,5,0.5625,0.75
5,2016,Denver Broncos,0,25.482576557550157,5,0.5625,0.75
6,2016,Denver Broncos,0,25.482576557550157,4,0.5625,0.75
7,2016,Denver Broncos,1,25.482576557550157,4,0.5625,0.75
8,2016,Denver Broncos,1,25.482576557550157,6,0.5625,0.75
9,2016,Denver Broncos,0,25.482576557550157,4,0.5625,0.75
10,2016,Denver Broncos,1,25.482576557550157,4,0.5625,0.75
12,2016,Denver Broncos,0,25.482576557550157,5,0.5625,0.75
13,2016,Denver Broncos,1,25.482576557550157,7,0.5625,0.75
14,2016,Denver Broncos,0,25.482576557550157,9,0.5625,0.75
15,2016,Denver Broncos,0,25.482576557550157,9,0.5625,0.75
16,2016,Denver Broncos,0,25.482576557550157,12,0.5625,0.75
17,2016,Denver Broncos,1,25.482576557550157,14,0.5625,0.75
1,2017,Denver Broncos,1,25.454736842105262,8,0.3125,0.5625
2,2017,Denver Broncos,1,25.454736842105262,8,0.3125,0.5625
3,2017,Denver Broncos,0,25.454736842105262,9,0.3125,0.5625
4,2017,Denver Broncos,1,25.454736842105262,8,0.3125,0.5625
6,2017,Denver Broncos,0,25.454736842105262,8,0.3125,0.5625
7,2017,Denver Broncos,0,25.454736842105262,12,0.3125,0.5625
8,2017,Denver Broncos,0,25.454736842105262,8,0.3125,0.5625
9,2017,Denver Broncos,0,25.454736842105262,8,0.3125,0.5625
10,2017,Denver Broncos,0,25.454736842105262,9,0.3125,0.5625
11,2017,Denver Broncos,0,25.454736842105262,10,0.3125,0.5625
12,2017,Denver Broncos,0,25.454736842105262,10,0.3125,0.5625
13,2017,Denver Broncos,0,25.454736842105262,10,0.3125,0.5625
14,2017,Denver Broncos,1,25.454736842105262,10,0.3125,0.5625
15,2017,Denver Broncos,1,25.454736842105262,10,0.3125,0.5625
16,2017,Denver Broncos,0,25.454736842105262,12,0.3125,0.5625
17,2017,Denver Broncos,0,25.454736842105262,12,0.3125,0.5625
1,2018,Denver Broncos,1,25.683663833805475,8,0.375,0.3125
2,2018,Denver Broncos,1,25.683663833805475,8,0.375,0.3125
3,2018,Denver Broncos,0,25.683663833805475,10,0.375,0.3125
4,2018,Denver Broncos,0,25.683663833805475,9,0.375,0.3125
5,2018,Denver Broncos,0,25.683663833805475,11,0.375,0.3125
6,2018,Denver Broncos,0,25.683663833805475,12,0.375,0.3125
7,2018,Denver Broncos,1,25.683663833805475,15,0.375,0.3125
8,2018,Denver Broncos,0,25.683663833805475,17,0.375,0.3125
9,2018,Denver Broncos,0,25.683663833805475,15,0.375,0.3125
11,2018,Denver Broncos,1,25.683663833805475,14,0.375,0.3125
12,2018,Denver Broncos,1,25.683663833805475,14,0.375,0.3125
13,2018,Denver Broncos,1,25.683663833805475,15,0.375,0.3125
14,2018,Denver Broncos,0,25.683663833805475,15,0.375,0.3125
15,2018,Denver Broncos,0,25.683663833805475,16,0.375,0.3125
16,2018,Denver Broncos,0,25.683663833805475,17,0.375,0.3125
17,2018,Denver Broncos,0,25.683663833805475,16,0.375,0.3125
1,2019,Denver Broncos,0,25.434426229508198,12,0.4375,0.375
2,2019,Denver Broncos,0,25.434426229508198,14,0.4375,0.375
3,2019,Denver Broncos,0,25.434426229508198,14,0.4375,0.375
4,2019,Denver Broncos,0,25.434426229508198,14,0.4375,0.375
5,2019,Denver Broncos,1,25.434426229508198,13,0.4375,0.375
6,2019,Denver Broncos,1,25.434426229508198,14,0.4375,0.375
7,2019,Denver Broncos,0,25.434426229508198,13,0.4375,0.375
8,2019,Denver Broncos,0,25.434426229508198,13,0.4375,0.375
9,2019,Denver Broncos,1,25.434426229508198,18,0.4375,0.375
11,2019,Denver Broncos,0,25.434426229508198,15,0.4375,0.375
12,2019,Denver Broncos,0,25.434426229508198,18,0.4375,0.375
13,2019,Denver Broncos,1,25.434426229508198,17,0.4375,0.375
14,2019,Denver Broncos,1,25.434426229508198,17,0.4375,0.375
15,2019,Denver Broncos,0,25.434426229508198,21,0.4375,0.375
16,2019,Denver Broncos,1,25.434426229508198,20,0.4375,0.375
17,2019,Denver Broncos,1,25.434426229508198,20,0.4375,0.375
1,2016,Detroit Lions,1,25.97585886722377,8,0.5625,0.4375
2,2016,Detroit Lions,0,25.97585886722377,10,0.5625,0.4375
3,2016,Detroit Lions,0,25.97585886722377,11,0.5625,0.4375
4,2016,Detroit Lions,0,25.97585886722377,11,0.5625,0.4375
5,2016,Detroit Lions,1,25.97585886722377,11,0.5625,0.4375
6,2016,Detroit Lions,1,25.97585886722377,13,0.5625,0.4375
7,2016,Detroit Lions,1,25.97585886722377,14,0.5625,0.4375
8,2016,Detroit Lions,0,25.97585886722377,13,0.5625,0.4375
9,2016,Detroit Lions,1,25.97585886722377,10,0.5625,0.4375
11,2016,Detroit Lions,1,25.97585886722377,9,0.5625,0.4375
12,2016,Detroit Lions,1,25.97585886722377,10,0.5625,0.4375
13,2016,Detroit Lions,1,25.97585886722377,11,0.5625,0.4375
14,2016,Detroit Lions,1,25.97585886722377,12,0.5625,0.4375
15,2016,Detroit Lions,0,25.97585886722377,12,0.5625,0.4375
16,2016,Detroit Lions,0,25.97585886722377,13,0.5625,0.4375
17,2016,Detroit Lions,0,25.97585886722377,13,0.5625,0.4375
1,2017,Detroit Lions,1,25.706943192064923,10,0.5625,0.5625
2,2017,Detroit Lions,1,25.706943192064923,12,0.5625,0.5625
3,2017,Detroit Lions,0,25.706943192064923,17,0.5625,0.5625
4,2017,Detroit Lions,1,25.706943192064923,17,0.5625,0.5625
5,2017,Detroit Lions,0,25.706943192064923,15,0.5625,0.5625
6,2017,Detroit Lions,0,25.706943192064923,20,0.5625,0.5625
8,2017,Detroit Lions,0,25.706943192064923,17,0.5625,0.5625
9,2017,Detroit Lions,1,25.706943192064923,19,0.5625,0.5625
10,2017,Detroit Lions,1,25.706943192064923,18,0.5625,0.5625
11,2017,Detroit Lions,1,25.706943192064923,17,0.5625,0.5625
12,2017,Detroit Lions,0,25.706943192064923,16,0.5625,0.5625
13,2017,Detroit Lions,0,25.706943192064923,19,0.5625,0.5625
14,2017,Detroit Lions,1,25.706943192064923,18,0.5625,0.5625
15,2017,Detroit Lions,1,25.706943192064923,18,0.5625,0.5625
16,2017,Detroit Lions,0,25.706943192064923,19,0.5625,0.5625
17,2017,Detroit Lions,1,25.706943192064923,18,0.5625,0.5625
1,2018,Detroit Lions,0,26.43698347107438,7,0.375,0.5625
2,2018,Detroit Lions,0,26.43698347107438,9,0.375,0.5625
3,2018,Detroit Lions,1,26.43698347107438,8,0.375,0.5625
4,2018,Detroit Lions,0,26.43698347107438,7,0.375,0.5625
5,2018,Detroit Lions,1,26.43698347107438,10,0.375,0.5625
7,2018,Detroit Lions,1,26.43698347107438,9,0.375,0.5625
8,2018,Detroit Lions,0,26.43698347107438,9,0.375,0.5625
9,2018,Detroit Lions,0,26.43698347107438,7,0.375,0.5625
10,2018,Detroit Lions,0,26.43698347107438,11,0.375,0.5625
11,2018,Detroit Lions,1,26.43698347107438,7,0.375,0.5625
12,2018,Detroit Lions,0,26.43698347107438,8,0.375,0.5625
13,2018,Detroit Lions,0,26.43698347107438,10,0.375,0.5625
14,2018,Detroit Lions,1,26.43698347107438,12,0.375,0.5625
15,2018,Detroit Lions,0,26.43698347107438,14,0.375,0.5625
16,2018,Detroit Lions,0,26.43698347107438,10,0.375,0.5625
17,2018,Detroit Lions,1,26.43698347107438,16,0.375,0.5625
1,2019,Detroit Lions,1,25.819639278557116,6,0.25,0.375
2,2019,Detroit Lions,1,25.819639278557116,7,0.25,0.375
3,2019,Detroit Lions,1,25.819639278557116,4,0.25,0.375
4,2019,Detroit Lions,0,25.819639278557116,7,0.25,0.375
6,2019,Detroit Lions,0,25.819639278557116,6,0.25,0.375
7,2019,Detroit Lions,0,25.819639278557116,6,0.25,0.375
8,2019,Detroit Lions,1,25.819639278557116,7,0.25,0.375
9,2019,Detroit Lions,0,25.819639278557116,9,0.25,0.375
10,2019,Detroit Lions,0,25.819639278557116,10,0.25,0.375
11,2019,Detroit Lions,0,25.819639278557116,9,0.25,0.375
12,2019,Detroit Lions,0,25.819639278557116,12,0.25,0.375
13,2019,Detroit Lions,0,25.819639278557116,11,0.25,0.375
14,2019,Detroit Lions,0,25.819639278557116,12,0.25,0.375
15,2019,Detroit Lions,0,25.819639278557116,15,0.25,0.375
16,2019,Detroit Lions,0,25.819639278557116,15,0.25,0.375
17,2019,Detroit Lions,0,25.819639278557116,16,0.25,0.375
1,2016,Green Bay Packers,1,25.228915662650603,9,0.625,0.625
2,2016,Green Bay Packers,0,25.228915662650603,9,0.625,0.625
3,2016,Green Bay Packers,1,25.228915662650603,10,0.625,0.625
5,2016,Green Bay Packers,1,25.228915662650603,8,0.625,0.625
6,2016,Green Bay Packers,0,25.228915662650603,9,0.625,0.625
7,2016,Green Bay Packers,1,25.228915662650603,12,0.625,0.625
8,2016,Green Bay Packers,0,25.228915662650603,15,0.625,0.625
9,2016,Green Bay Packers,0,25.228915662650603,12,0.625,0.625
10,2016,Green Bay Packers,0,25.228915662650603,11,0.625,0.625
11,2016,Green Bay Packers,0,25.228915662650603,12,0.625,0.625
12,2016,Green Bay Packers,1,25.228915662650603,14,0.625,0.625
13,2016,Green Bay Packers,1,25.228915662650603,13,0.625,0.625
14,2016,Green Bay Packers,1,25.228915662650603,12,0.625,0.625
15,2016,Green Bay Packers,1,25.228915662650603,11,0.625,0.625
16,2016,Green Bay Packers,1,25.228915662650603,13,0.625,0.625
17,2016,Green Bay Packers,1,25.228915662650603,13,0.625,0.625
1,2017,Green Bay Packers,1,25.26272912423625,6,0.4375,0.625
2,2017,Green Bay Packers,0,25.26272912423625,9,0.4375,0.625
3,2017,Green Bay Packers,1,25.26272912423625,11,0.4375,0.625
4,2017,Green Bay Packers,1,25.26272912423625,12,0.4375,0.625
5,2017,Green Bay Packers,1,25.26272912423625,11,0.4375,0.625
6,2017,Green Bay Packers,0,25.26272912423625,12,0.4375,0.625
7,2017,Green Bay Packers,0,25.26272912423625,13,0.4375,0.625
9,2017,Green Bay Packers,0,25.26272912423625,12,0.4375,0.625
10,2017,Green Bay Packers,1,25.26272912423625,12,0.4375,0.625
11,2017,Green Bay Packers,0,25.26272912423625,12,0.4375,0.625
12,2017,Green Bay Packers,0,25.26272912423625,14,0.4375,0.625
13,2017,Green Bay Packers,1,25.26272912423625,11,0.4375,0.625
14,2017,Green Bay Packers,1,25.26272912423625,10,0.4375,0.625
15,2017,Green Bay Packers,0,25.26272912423625,11,0.4375,0.625
16,2017,Green Bay Packers,0,25.26272912423625,11,0.4375,0.625
17,2017,Green Bay Packers,0,25.26272912423625,14,0.4375,0.625
1,2018,Green Bay Packers,1,25.517102615694164,6,0.375,0.4375
2,2018,Green Bay Packers,0,25.517102615694164,6,0.375,0.4375
3,2018,Green Bay Packers,0,25.517102615694164,5,0.375,0.4375
4,2018,Green Bay Packers,1,25.517102615694164,8,0.375,0.4375
5,2018,Green Bay Packers,0,25.517102615694164,11,0.375,0.4375
6,2018,Green Bay Packers,1,25.517102615694164,11,0.375,0.4375
8,2018,Green Bay Packers,0,25.517102615694164,6,0.375,0.4375
9,2018,Green Bay Packers,0,25.517102615694164,7,0.375,0.4375
10,2018,Green Bay Packers,1,25.517102615694164,8,0.375,0.4375
11,2018,Green Bay Packers,0,25.517102615694164,9,0.375,0.4375
12,2018,Green Bay Packers,0,25.517102615694164,10,0.375,0.4375
13,2018,Green Bay Packers,0,25.517102615694164,11,0.375,0.4375
14,2018,Green Bay Packers,1,25.517102615694164,13,0.375,0.4375
15,2018,Green Bay Packers,0,25.517102615694164,13,0.375,0.4375
16,2018,Green Bay Packers,1,25.517102615694164,16,0.375,0.4375
17,2018,Green Bay Packers,0,25.517102615694164,17,0.375,0.4375
1,2019,Green Bay Packers,1,25.361626878868258,10,0.8125,0.375
2,2019,Green Bay Packers,1,25.361626878868258,10,0.8125,0.375
3,2019,Green Bay Packers,1,25.361626878868258,12,0.8125,0.375
4,2019,Green Bay Packers,0,25.361626878868258,12,0.8125,0.375
5,2019,Green Bay Packers,1,25.361626878868258,11,0.8125,0.375
6,2019,Green Bay Packers,1,25.361626878868258,10,0.8125,0.375
7,2019,Green Bay Packers,1,25.361626878868258,10,0.8125,0.375
8,2019,Green Bay Packers,1,25.361626878868258,10,0.8125,0.375
9,2019,Green Bay Packers,0,25.361626878868258,8,0.8125,0.375
10,2019,Green Bay Packers,1,25.361626878868258,7,0.8125,0.375
12,2019,Green Bay Packers,0,25.361626878868258,8,0.8125,0.375
13,2019,Green Bay Packers,1,25.361626878868258,9,0.8125,0.375
14,2019,Green Bay Packers,1,25.361626878868258,8,0.8125,0.375
15,2019,Green Bay Packers,1,25.361626878868258,8,0.8125,0.375
16,2019,Green Bay Packers,1,25.361626878868258,9,0.8125,0.375
17,2019,Green Bay Packers,1,25.361626878868258,11,0.8125,0.375
1,2016,Houston Texans,1,25.92247386759582,7,0.5625,0.5625
2,2016,Houston Texans,1,25.92247386759582,8,0.5625,0.5625
3,2016,Houston Texans,0,25.92247386759582,9,0.5625,0.5625
4,2016,Houston Texans,1,25.92247386759582,11,0.5625,0.5625
5,2016,Houston Texans,0,25.92247386759582,11,0.5625,0.5625
6,2016,Houston Texans,1,25.92247386759582,15,0.5625,0.5625
7,2016,Houston Texans,0,25.92247386759582,10,0.5625,0.5625
8,2016,Houston Texans,1,25.92247386759582,12,0.5625,0.5625
10,2016,Houston Texans,1,25.92247386759582,17,0.5625,0.5625
11,2016,Houston Texans,0,25.92247386759582,15,0.5625,0.5625
12,2016,Houston Texans,0,25.92247386759582,14,0.5625,0.5625
13,2016,Houston Texans,0,25.92247386759582,15,0.5625,0.5625
14,2016,Houston Texans,1,25.92247386759582,15,0.5625,0.5625
15,2016,Houston Texans,1,25.92247386759582,17,0.5625,0.5625
16,2016,Houston Texans,1,25.92247386759582,14,0.5625,0.5625
17,2016,Houston Texans,0,25.92247386759582,17,0.5625,0.5625
1,2017,Houston Texans,0,25.740671641791046,6,0.25,0.5625
2,2017,Houston Texans,1,25.740671641791046,12,0.25,0.5625
3,2017,Houston Texans,0,25.740671641791046,10,0.25,0.5625
4,2017,Houston Texans,1,25.740671641791046,9,0.25,0.5625
5,2017,Houston Texans,0,25.740671641791046,10,0.25,0.5625
6,2017,Houston Texans,1,25.740671641791046,12,0.25,0.5625
8,2017,Houston Texans,0,25.740671641791046,13,0.25,0.5625
9,2017,Houston Texans,0,25.740671641791046,10,0.25,0.5625
10,2017,Houston Texans,0,25.740671641791046,10,0.25,0.5625
11,2017,Houston Texans,1,25.740671641791046,13,0.25,0.5625
12,2017,Houston Texans,0,25.740671641791046,12,0.25,0.5625
13,2017,Houston Texans,0,25.740671641791046,14,0.25,0.5625
14,2017,Houston Texans,0,25.740671641791046,17,0.25,0.5625
15,2017,Houston Texans,0,25.740671641791046,17,0.25,0.5625
16,2017,Houston Texans,0,25.740671641791046,19,0.25,0.5625
